"","Quantity","UnitPrice","month","week","time","Sales"
"4988",3,4.96,12,4,9,14.88
"4989",6,2.55,7,7,10,15.3
"4990",12,2.1,9,4,16,25.2
"4991",13,2.25,7,7,14,29.25
"4992",2,9.95,2,5,10,19.9
"4993",1,0.39,7,3,15,0.39
"4994",1,1.65,8,7,10,1.65
"4995",1,3.29,2,3,12,3.29
"4996",-1,1.65,1,2,14,-1.65
"4997",2,2.1,7,2,14,4.2
"4998",1,0.95,1,2,16,0.95
"4999",6,1.63,12,4,16,9.78
"5000",2,3.29,1,4,9,6.58
