"","Quantity","UnitPrice","month","week","time","Sales"
"4978",4,3.29,1,4,9,13.16
"4979",1,2.92,12,4,16,2.92
"4980",6,0.38,5,3,11,2.28
"4981",12,1.25,9,7,12,15
"4982",12,0.42,8,2,11,5.04
"4983",10,1.25,6,1,8,12.5
"4984",8,0.85,6,3,12,6.8
"4985",6,2.95,4,5,8,17.7
"4986",10,1.25,6,7,15,12.5
"4987",1,3.29,11,1,15,3.29
"4988",9,4.13,9,5,12,37.17
"4989",6,1.38,10,1,15,8.28
"4990",1,1.25,10,7,13,1.25
"4991",6,0.83,1,5,17,4.98
"4992",3,2.1,11,5,12,6.3
"4993",3,2.1,11,5,12,6.3
"4994",4,2.08,8,3,13,8.32
"4995",1,16.63,8,4,16,16.63
"4996",1,1.45,12,2,11,1.45
"4997",1,2.08,7,3,10,2.08
"4998",2,5.79,9,4,16,11.58
"4999",10,2.08,8,5,11,20.8
"5000",1,4.13,12,1,17,4.13
